"dyad_ties.csv",""
"Id","aff_expo_score_adopting_family_planning"
"","0"
"","0"
"","0.25"
"","0.285714"
"","0"
"","0.285714"
"","0.333333"
"","0"
"","0"
"","0"
"","0"
"","0"
"","0"
"","0.5"
"","0"
"","0"
"","0"
"","0"
"","0"
"","0"
"","0"
"","0"
"","0"
"","0"
"","0"
"","0"
"","0"
